source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
spell_imprisonment,Maze or Cage Spell,TRIGGERS,rule_immobile,Total Immobility,suspended animation underground,,inflicts,read,PHB,92,Imprisonment,explicit_rule,spell-scan,core,,,
spell_locate_object,Locate Object,EXCLUDED_FROM,spell_imprisonment,Maze or Cage Spell,will not reveal an imprisoned creature,,negates,derived,PHB,92,Imprisonment,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,rule_psionic_use,Use of Psionic Powers,psionic detection and influence are prevented,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_esp,ESP,thoughts cannot be read,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_feeblemind,Feeblemind,the recipient cannot be influenced,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_suggestion,Suggestion,the recipient cannot be influenced,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_trap_the_soul,Trap the Soul,soul trapping is prevented,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_mind_blank,Mind Blank,EXCLUDES,spell_wish,Wish,wish-related methods cannot gather information,,negates,derived,PHB,90,Mind Blank,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,GATES,item_magic_item,Magic Device,no placed magic is permanent without it,,enables,derived,PHB,83,Enchant an Item,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,MODIFIES,abil_constitution,Constitution,each casting costs the caster a point,,worsens,read,PHB,91,Permanency,explicit_rule,spell-scan,core,,,
spell_permanency,Permanency,MODIFIES,rule_spell_duration,Spell Duration,makes a listed spell permanent,,improves,read,PHB,91,Permanency,explicit_rule,spell-scan,core,,,
spell_polymorph_any_object,Polymorph Any Object,CROSS_REFERENCES,spell_polymorph_other,Polymorph Others,a more powerful version,,neutral,derived,PHB,91,Polymorph Any Object,explicit_reference,spell-scan,core,,,
spell_sertens_spell_immunity,Serten's Spell Immunity,MODIFIES,save_matrix,Saving Throw Matrix,bonus against named attack forms,,improves,read,PHB,91,Serten’s Spell Immunity,explicit_rule,spell-scan,core,,,
spell_shape_change,Shape Change,EXCLUDED_FROM,rule_system_shock,System Shock Survival,no check is incurred,,negates,derived,PHB,93,Shape Change,explicit_rule,spell-scan,core,,,
spell_statue,Statue,TRIGGERS,rule_system_shock,System Shock Survival,failure kills the recipient,,inflicts,read,PHB,89,Statue,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,MODIFIES,abil_dexterity,Dexterity,the pain application,,worsens,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,MODIFIES,cbt_tohit,To-Hit Roll,the pain application,,worsens,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,TRIGGERS,cbt_morale,Morale,the fear and hopelessness applications,,inflicts,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_symbol,Symbol,TRIGGERS,rule_insanity,Insanity,the insanity application,,inflicts,read,PHB,91,Symbol,explicit_rule,spell-scan,core,,,
spell_trap_the_soul,Trap the Soul,CROSS_REFERENCES,spell_magic_jar,Magic Jar,a stronger form of the same idea,,neutral,derived,PHB,92,Trap the Soul,explicit_reference,spell-scan,core,,,
spell_wall_of_force,Wall of Force,EXCLUDED_FROM,spell_dispel_magic,Dispel Magic,unaffected by dispelling,,negates,derived,PHB,82,Wall of Force,explicit_rule,spell-scan,core,,,
spell_wall_of_force,Wall of Force,EXCLUDES,cbt_missile,Missile Fire,spells and breath weapons cannot pass,,negates,derived,PHB,82,Wall of Force,explicit_rule,spell-scan,core,,,
spell_wish,Wish,CROSS_REFERENCES,spell_limited_wish,Limited Wish,a more potent version,,neutral,derived,PHB,94,Wish,explicit_reference,spell-scan,core,,,
