source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
exp_level,Experience Level,MODIFIES,xp_treasure,Experience for Treasure,award for the guardian,,worsens,read,PHB,106,EXPERIENCE,explicit_rule,page-sweep,core,,,
hench_loyalty,Loyalty Base,CONSTRAINS,exp_level,Experience Level,henchman share,,worsens,read,PHB,107,EXPERIENCE,explicit_rule,page-sweep,core,,,
item_magic_item,Magic Device,MODIFIES,cbt_armor_class,Armor Class,magical protection,,improves,read,PHB,105,Armor Class:,explicit_rule,page-sweep,core,,,
item_magic_item,Magic Device,MODIFIES,xp_treasure,Experience for Treasure,value of items gained,,worsens,read,PHB,106,EXPERIENCE,explicit_rule,page-sweep,core,,,
item_magic_item,Magic Device,TRIGGERS,save_matrix,Saving Throw Matrix,item saving throws,,inflicts,read,PHB,105,Saving Throw:,explicit_rule,page-sweep,core,,,
item_magic_item,Magic Device,TRIGGERS,save_matrix,Saving Throw Matrix,save against devices,,inflicts,read,PHB,104,Magical Device Attacks:,explicit_rule,page-sweep,core,,,
race_infravision,Infravision,EXCLUDES,thief_hide_in_shadows,Hide in Shadows,hiding from infravision,no masking heat or cold source nearby,negates,derived,PHB,102,INFRAVISION,explicit_rule,page-sweep,core,,,
rule_hit_points,Hit Points,TRIGGERS,rule_death,Death,hit points exhausted,,inflicts,read,PHB,105,DAMAGE,explicit_rule,page-sweep,core,,,
rule_holy_symbol,Holy Symbol,GATES,rule_turn_undead,Turning Undead,symbol held forth,,enables,derived,PHB,104,Turning Undead:,explicit_rule,page-sweep,core,,,
rule_immobile,Total Immobility,EXCLUDES,rule_spell_casting,Casting a Spell,casting while immobile,,negates,derived,PHB,100,SPELL CASTING,explicit_rule,page-sweep,core,,,
rule_invisibility,Invisibility,EXCLUDED_FROM,rule_light_source,Light Source,a carried light,,negates,derived,PHB,102,INVISIBLE MOVEMENT,explicit_rule,page-sweep,core,,,
rule_light_source,Light Source,EXCLUDES,cbt_surprise,Surprise,light negates the chance,,negates,derived,PHB,102,SURPRISE,explicit_rule,page-sweep,core,,,
rule_light_source,Light Source,EXCLUDES,race_infravision,Infravision,illumination spoils the capability,,negates,derived,PHB,102,INFRAVISION,explicit_rule,page-sweep,core,,,
rule_prime_requisite,Prime Requisite Experience Bonus,MODIFIES,exp_level,Experience Level,experience bonus,,improves,read,PHB,106,EXPERIENCE,explicit_rule,page-sweep,core,,,
rule_spell_casting,Casting a Spell,CONSUMES,spell_component_material,Material Component,material components,,neutral,derived,PHB,100,SPELL CASTING,explicit_rule,page-sweep,core,,,
rule_spell_level,Spell Level,MODIFIES,spell_casting_time,Casting Time,casting time,,worsens,read,PHB,104,Spell Combat:,explicit_rule,page-sweep,core,,,
rule_time,Time,MODIFIES,rule_hit_points,Hit Points,points restored by rest,,improves,read,PHB,105,HEALING,explicit_rule,page-sweep,core,,,
rule_traps,Traps,TRIGGERS,rule_hit_points,Hit Points,injuring and killing traps,,inflicts,read,PHB,103,"TRAPS, TRICKS, AND ENCOUNTERS",explicit_rule,page-sweep,core,,,
rule_turn_undead,Turning Undead,EXCLUDES,rule_spell_casting,Casting a Spell,other spell activity,,negates,derived,PHB,104,Turning Undead:,explicit_rule,page-sweep,core,,,
rule_uncontrolled_fire,Uncontrolled Fire,EXCLUDES,race_infravision,Infravision,infravision near heat,,negates,derived,PHB,102,INFRAVISION,explicit_rule,page-sweep,core,,,
save_matrix,Saving Throw Matrix,EXCLUDES,cbt_tohit,To-Hit Roll,attack roll required,,negates,derived,PHB,105,COMBAT PROCEDURES,explicit_rule,page-sweep,core,,,
save_matrix,Saving Throw Matrix,GATES,rule_spell_casting,Casting a Spell,save to keep casting,,enables,derived,PHB,104,Spell Combat:,explicit_rule,page-sweep,core,,,
spell_haste,Haste,MODIFIES,cbt_initiative,Initiative,initiative outcome,,improves,read,PHB,104,INITIATIVE,explicit_rule,page-sweep,core,,,
spell_silence_15_radius,"Silence, 15′ Radius",EXCLUDES,spell_component_verbal,Verbal Component,magical silence prevents completion,,negates,derived,PHB,100,SPELL CASTING,explicit_rule,page-sweep,core,,,
spell_slow,Slow,MODIFIES,cbt_initiative,Initiative,initiative outcome,,worsens,read,PHB,104,INITIATIVE,explicit_rule,page-sweep,core,,,
sys_alignment,Alignment,GATES,rule_turn_undead,Turning Undead,command or destroy,,enables,derived,PHB,104,Turning Undead:,explicit_rule,page-sweep,core,,,
sys_equipment,Equipment,CONSTRAINS,cbt_armor_class,Armor Class,foes a shield covers,,worsens,read,PHB,105,Armor Class:,explicit_rule,page-sweep,core,,,
sys_equipment,Equipment,MODIFIES,cbt_armor_class,Armor Class,armour and shield,,improves,read,PHB,105,Armor Class:,explicit_rule,page-sweep,core,,,
thief_find_remove_traps,Find/Remove Traps,EXCLUDES,rule_traps,Traps,traps detected and removed,,negates,derived,PHB,103,"TRAPS, TRICKS, AND ENCOUNTERS",explicit_rule,page-sweep,core,,,
thief_move_silently,Move Silently,EXCLUDES,rule_noise,Noise,movement without sound,,negates,derived,PHB,102,SILENT MOVEMENT,explicit_rule,page-sweep,core,,,
wpn_length,Weapon Length,MODIFIES,cbt_melee,Melee Combat,strike order,,neutral,read,PHB,104,Melee Combat:,explicit_rule,page-sweep,core,,,
wpn_length,Weapon Length,MODIFIES,cbt_tohit,To-Hit Roll,striking a rushing opponent,,improves,read,PHB,105,First Strike:,explicit_rule,page-sweep,core,,,
wpn_speed_factor,Weapon Speed Factor,MODIFIES,cbt_initiative,Initiative,strikes in single combat,,neutral,read,PHB,105,First Strike:,explicit_rule,page-sweep,core,,,
