source_id,source_label,edge_type,target_id,target_label,aspect,condition,polarity,polarity_basis,book,page,section,evidence,pass,status,supersession_basis,general_rule_id,review_flag
class_magic_user,Magic-User,GATES,item_scribe_scroll,Scribing Scrolls,scroll scribing,at high level,enables,derived,PHB,25,The Magic-User,explicit_rule,page-sweep,core,,,
class_magic_user,Magic-User,GATES,rule_spell_book,Spell Book,spell book maintenance,,enables,derived,PHB,25,The Magic-User,explicit_rule,page-sweep,core,,,
class_magic_user,Magic-User,GATES,rule_spell_casting,Casting a Spell,spell ability,,enables,derived,PHB,19,"CHARACTER CLASSES TABLE I: HIT DICE, SPELL ABILITY, AND CLASS LEVEL LIMIT",explicit_rule,page-sweep,core,,,
class_magic_user,Magic-User,GATES,rule_stronghold,Stronghold,stronghold construction,at high level,enables,derived,PHB,25,The Magic-User,explicit_rule,page-sweep,core,,,
class_monk,Monk,CONSTRAINS,exp_level,Experience Level,class level limit,,worsens,read,PHB,19,"CHARACTER CLASSES TABLE I: HIT DICE, SPELL ABILITY, AND CLASS LEVEL LIMIT",explicit_rule,page-sweep,core,,,
class_monk,Monk,CONSTRAINS,hench_hirelings,Hirelings,hiring eligibility,before the required level,worsens,read,PHB,32,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,CONSTRAINS,item_magic_item,Magic Device,retained magic items,,worsens,read,PHB,32,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,CONSTRAINS,money_gp,Money,retained treasure,,worsens,read,PHB,32,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,CONSTRAINS,sys_equipment,Equipment,armour and weapons permitted,,worsens,read,PHB,19,CHARACTER CLASSES TABLE II: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,core,,,
class_monk,Monk,EXCLUDES,rule_disease,Disease,disease immunity,after the required level,negates,derived,PHB,31,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,EXCLUDES,save_poison,Saving Throw vs Poison,immunity,after the required level,negates,derived,PHB,32,"Notes Regarding Special Abilities, ability I",explicit_rule,page-sweep,core,,,
class_monk,Monk,EXCLUDES,spell_haste,Haste,immunity,after the required level,negates,derived,PHB,31,"Notes Regarding Special Abilities, ability C",explicit_rule,page-sweep,core,,,
class_monk,Monk,EXCLUDES,spell_slow,Slow,immunity,after the required level,negates,derived,PHB,31,"Notes Regarding Special Abilities, ability C",explicit_rule,page-sweep,core,,,
class_monk,Monk,GATES,rule_stun,Stunning Blow,stunning blow,on a sufficient attack roll,enables,derived,PHB,30,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,cbt_damage,Damage,weapon damage bonus,,improves,read,PHB,30,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,ex_falling,Falling Damage,falling damage,when descending near a wall,improves,read,PHB,31,The Monk,explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,psi_attack_modes,Psionic Attack,telepathic and mind-blast resistance,after the required level,worsens,read,PHB,31,"Notes Regarding Special Abilities, ability H",explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,rule_hp_recovery,Hit Point Recovery,self-healing,after the required level,improves,read,PHB,31,"Notes Regarding Special Abilities, ability E",explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,spell_charm_person,Charm Person,resistance,after the required level,worsens,read,PHB,31,"Notes Regarding Special Abilities, ability G",explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,spell_esp,ESP,resistance,after the required level,worsens,read,PHB,31,"Notes Regarding Special Abilities, ability B",explicit_rule,page-sweep,core,,,
class_monk,Monk,MODIFIES,spell_suggestion,Suggestion,resistance,after the required level,worsens,read,PHB,31,"Notes Regarding Special Abilities, ability G",explicit_rule,page-sweep,core,,,
class_paladin,Paladin,CONSTRAINS,item_magic_item,Magic Device,retained magic items,,worsens,read,PHB,22,The Paladin,explicit_rule,page-sweep,core,,,
class_paladin,Paladin,CONSTRAINS,money_gp,Money,retained wealth,,worsens,read,PHB,24,The Paladin,explicit_rule,page-sweep,core,,,
class_paladin,Paladin,EXCLUDED_FROM,hench_mercenary,Mercenary Soldier,men-at-arms attraction,,negates,derived,PHB,24,The Paladin,explicit_rule,page-sweep,core,,,
class_paladin,Paladin,EXCLUDES,rule_poison_use,Use of Poison,poison use,,negates,derived,PHB,19,CHARACTER CLASSES TABLE II: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,core,,,
class_paladin,Paladin,GATES,rule_spell_casting,Casting a Spell,spell ability,,enables,derived,PHB,19,"CHARACTER CLASSES TABLE I: HIT DICE, SPELL ABILITY, AND CLASS LEVEL LIMIT",explicit_rule,page-sweep,core,,,
class_ranger,Ranger,CONSTRAINS,hench_hirelings,Hirelings,hiring eligibility,before the required level,worsens,read,PHB,24,The Ranger,explicit_rule,page-sweep,core,,,
class_ranger,Ranger,CONSTRAINS,money_gp,Money,portable wealth,,worsens,read,PHB,25,The Ranger,explicit_rule,page-sweep,core,,,
class_ranger,Ranger,EXCLUDED_FROM,hench_mercenary,Mercenary Soldier,mercenary attraction,,negates,derived,PHB,25,The Ranger,explicit_rule,page-sweep,core,,,
class_ranger,Ranger,GATES,rule_spell_casting,Casting a Spell,spell ability,,enables,derived,PHB,19,"CHARACTER CLASSES TABLE I: HIT DICE, SPELL ABILITY, AND CLASS LEVEL LIMIT",explicit_rule,page-sweep,core,,,
class_ranger,Ranger,MODIFIES,cbt_damage,Damage,damage bonus,versus giant-class humanoids,improves,read,PHB,24,The Ranger,explicit_rule,page-sweep,core,,,
class_ranger,Ranger,MODIFIES,cbt_surprise,Surprise,surprise chance,,improves,read,PHB,24,The Ranger,explicit_rule,page-sweep,core,,,
class_thief,Thief,EXCLUDES,rule_spell_casting,Casting a Spell,spell ability,,negates,derived,PHB,19,"CHARACTER CLASSES TABLE I: HIT DICE, SPELL ABILITY, AND CLASS LEVEL LIMIT",explicit_rule,page-sweep,core,,,
class_thief,Thief,GATES,rule_languages,Languages,thieves cant,,enables,derived,PHB,27,The Thief,explicit_rule,page-sweep,core,,,
class_thief,Thief,GATES,rule_thieves_guild,Thieves Guild,guild rivalry,at high level,enables,derived,PHB,27,The Thief,explicit_rule,page-sweep,core,,,
class_thief,Thief,GATES,thief_backstab,Back Stab,back stabbing,,enables,derived,PHB,27,The Thief,explicit_rule,page-sweep,core,,,
class_thief,Thief,GATES,thief_skills,Thief Skills,thief function,,enables,derived,PHB,27,The Thief,explicit_rule,page-sweep,core,,,
exp_level,Experience Level,GATES,hench_hirelings,Hirelings,hiring eligibility,assassins after the required level,enables,derived,PHB,30,The Assassin,explicit_rule,page-sweep,core,,,
exp_level,Experience Level,MODIFIES,cbt_armor_class,Armor Class,effective armour class,monks,improves,read,PHB,30,The Monk,explicit_rule,page-sweep,core,,,
exp_level,Experience Level,MODIFIES,ex_movement_rate,Movement Rate,movement rate,monks,improves,read,PHB,30,The Monk,explicit_rule,page-sweep,core,,,
race_demihuman,Demihuman,GATES,rule_multiclass,Multi-Class,multi-class eligibility,,enables,derived,PHB,32,The Multi-Classed Character,explicit_rule,page-sweep,core,,,
race_human,Human,EXCLUDED_FROM,rule_multiclass,Multi-Class,multi-class eligibility,,negates,derived,PHB,32,The Multi-Classed Character,explicit_rule,page-sweep,core,,,
rule_multiclass,Multi-Class,CONSTRAINS,rule_hit_points,Hit Points,hit dice averaging,,worsens,read,PHB,19,Notes Regarding Character Classes Table I,explicit_rule,page-sweep,core,,,
rule_multiclass,Multi-Class,CONSTRAINS,rule_xp_division,Adjustment and Division of Experience,experience division,,worsens,read,PHB,33,The Multi-Classed Character,explicit_rule,page-sweep,core,,,
sys_alignment,Alignment,CONSTRAINS,hench_henchmen,Henchmen,retainer alignment,paladins,worsens,read,PHB,24,The Paladin,explicit_rule,page-sweep,core,,,
sys_alignment,Alignment,GATES,class_ranger,Ranger,alignment eligibility,,enables,derived,PHB,24,The Ranger,explicit_rule,page-sweep,core,,,
sys_alignment,Alignment,GATES,rule_poison_use,Use of Poison,poison use,evil clerics,enables,derived,PHB,19,CHARACTER CLASSES TABLE II: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,core,,,
tbl_height_weight,Height and Weight Tables,CONSTRAINS,sys_equipment,Equipment,weapon usability,small or light characters,worsens,read,PHB,19,CHARACTER CLASSES TABLE II: ARMOR AND WEAPONS PERMITTED,explicit_rule,page-sweep,core,,,
