source_id,source_label,edge_type,target_id,target_label,aspect,condition,book,page,section,explicit,pass,status
spell_heroes_feast,Heroes' Feast,EXCLUDES,rule_fear,Fear,immunity conferred,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
exp_level,Caster Level,CONSTRAINS,spell_heroes_feast,Heroes' Feast,one guest per level,,UA,40,CLERIC SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_invisibility_undead,Invisibility to Undead,EXCLUDES,monster_undead,Undead Perception,undead cannot see the protected,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_combine,Combine,MODIFIES,turn_undead,Turning Undead,assisting clerics raise the effective level,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_combine,Combine,MODIFIES,cbt_armor_class,Armor Class,the circle worsens the principal's protection,,UA,32,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_detect_life,Detect Life,ALTERNATIVE_TO,sys_psionics,Psionic Detection,a non-psionic route to sensing life,,UA,34,CLERIC SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_meld_into_stone,Meld Into Stone,ALTERNATIVE_TO,save_petrify,Petrification,voluntary entry into stone,,UA,36,CLERIC SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_abjure,Abjure,TRIGGERS,rule_planar_travel,Banishment,forces a creature back to its own plane,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_cloak_of_fear,Cloak of Fear,TRIGGERS,rule_fear,Fear,those nearby must flee,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
monster_undead,Undead,EXCLUDED_FROM,spell_cloak_of_fear,Cloak of Fear,unaffected by the aura,,UA,37,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_growth,Spike Growth,TRIGGERS,tbl_traps,Area Trap,turns ground into a hazard,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_growth,Spike Growth,MODIFIES,ex_movement_rate,Movement,slows those crossing it,,UA,38,CLERIC SPELLS (4TH LEVEL),TRUE,spell-scan,optional
spell_spike_stones,Spike Stones,TRIGGERS,ex_falling,Falling,victims may be tripped,,UA,40,CLERIC SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_detect_balance,Detect Balance,FEEDS_INTO,sys_alignment,Alignment,detects the neutral axis specifically,,UA,42,DRUID SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_slow_poison,Slow Poison,MODIFIES,save_poison,Poison,delays the effect,,UA,43,DRUID SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_starshine,Starshine,MODIFIES,race_infravision,Infravision,soft light interacts with heat sight,,UA,43,DRUID SPELLS (3RD LEVEL),TRUE,spell-scan,optional
spell_liveoak,Liveoak,TRIGGERS,gen_random_encounter,Animated Tree,creates a guardian creature,,UA,44,DRUID SPELLS (5TH LEVEL),TRUE,spell-scan,optional
spell_transmute_water_dust,Transmute Water To Dust,MODIFIES,rule_waterborne_travel,Waterborne Travel,destroys water in an area,,UA,44,DRUID SPELLS (6TH LEVEL),TRUE,spell-scan,optional
spell_flame_blade,Flame Blade,MODIFIES,monster_undead,Undead,extra damage against them,,UA,42,DRUID SPELLS (2ND LEVEL),TRUE,spell-scan,optional
spell_alarm,Alarm,TRIGGERS,cbt_surprise,Surprise,warns of intrusion,,UA,51,MAGIC-USER SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_grease,Grease,TRIGGERS,rule_prone,Prone,those crossing may fall,,UA,52,MAGIC-USER SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_magic_stone,Magic Stone,MODIFIES,magic_resistance,Magic Resistance,enchanted missiles versus resistant creatures,,UA,33,CLERIC SPELLS (1ST LEVEL),TRUE,spell-scan,optional
spell_dust_devil,Dust Devil,TRIGGERS,gen_random_encounter,Summoned Creature,creates a minor air elemental,,UA,34,CLERIC SPELLS (2ND LEVEL),TRUE,spell-scan,optional
